"id","lon","lat"
302,-111.9216011,40.66616532
303,-72.812056084375,43.9041202115625
304,-77.56703223875,38.2708489803125
305,-76.3550137684375,37.353227718125
306,-78.68194872375,38.0538964592187
307,-81.5329599670312,36.8470213829687
308,-77.948779849375,39.029655026875
309,-77.7408399915625,37.07318731875
310,-79.6460264934375,37.323839553125
311,-77.344106196875,37.598913929375
312,-77.39557416375,38.78741991
313,-77.27565836,38.83677558
314,-76.3579851190625,36.7731922709375
315,-122.19968035,45.89988386
316,-122.8691732375,46.53012337875
317,-117.4046494,47.62113146
318,-121.7170703,48.04615983
319,-122.1405958,47.03892768
320,-122.5652382375,48.11427255125
321,-119.190517251563,47.0928627760938
322,-121.8346131,47.49137892
323,-79.3491041146484,39.4791740421484
324,-81.460653478125,38.0359005670312
325,-89.41733797,43.06601594
326,-90.494802276875,43.7153063795312
327,-91.5905153592188,45.2016520729688
328,-88.2489734125,43.73905502375
329,-87.96733172,43.00486062
330,-88.7573504085937,44.9653732914063
331,-88.49440037625,42.710859851875
332,-107.620012401563,42.88231955125
